iteration,epoch,loss,accuracy
111.000000,0.009907,1.387421,0.037399
112.000000,0.009996,1.386291,0.038622
113.000000,0.010086,1.385938,0.039002
114.000000,0.010175,1.385403,0.040715
115.000000,0.010264,1.384876,0.036890
116.000000,0.010353,1.385372,0.040165
117.000000,0.010443,1.385685,0.040926
118.000000,0.010532,1.384632,0.038860
119.000000,0.010621,1.385175,0.039516
120.000000,0.010710,1.382710,0.038832
121.000000,0.010800,1.383619,0.044072
122.000000,0.010889,1.382861,0.040693
123.000000,0.010978,1.385973,0.043311
124.000000,0.011067,1.382684,0.040791
125.000000,0.011157,1.382133,0.039668
126.000000,0.011246,1.381701,0.040799
127.000000,0.011335,1.380499,0.041579
128.000000,0.011424,1.382546,0.045642
129.000000,0.011514,1.380373,0.041364
130.000000,0.011603,1.384700,0.043899
131.000000,0.011692,1.381361,0.044121
132.000000,0.011782,1.380243,0.042332
133.000000,0.011871,1.379664,0.041250
134.000000,0.011960,1.380252,0.043898
135.000000,0.012049,1.378131,0.040815
136.000000,0.012139,1.376812,0.039622
137.000000,0.012228,1.378657,0.047117
138.000000,0.012317,1.378807,0.043891
139.000000,0.012406,1.380295,0.046267
140.000000,0.012496,1.379260,0.046041
141.000000,0.012585,1.376664,0.043406
142.000000,0.012674,1.379071,0.048586
143.000000,0.012763,1.376324,0.042837
144.000000,0.012853,1.377328,0.047508
145.000000,0.012942,1.378096,0.049832
146.000000,0.013031,1.377415,0.048332
147.000000,0.013120,1.375782,0.047496
148.000000,0.013210,1.375244,0.045165
149.000000,0.013299,1.374397,0.050398
150.000000,0.013388,1.375265,0.048523
151.000000,0.013477,1.375001,0.049431
152.000000,0.013567,1.374761,0.048965
153.000000,0.013656,1.375594,0.049948
154.000000,0.013745,1.375505,0.054554
155.000000,0.013834,1.372987,0.051254
156.000000,0.013924,1.375307,0.054934
157.000000,0.014013,1.373540,0.058296
158.000000,0.014102,1.372218,0.051390
159.000000,0.014191,1.371792,0.052852
160.000000,0.014281,1.372124,0.054708
161.000000,0.014370,1.371268,0.053034
162.000000,0.014459,1.371603,0.054237
